EMG,Force
0,0.154
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.056
0,0.311
0,1.127
0,2.113
0,3.173
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.11
0,2.613
0,2.21
0,1.712
0,1.14
0,0.554
0,0.089
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.088
0,0.428
0,1.288
0,2.269
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.955
0,2.553
0,2.109
0,1.623
0,1.036
0,0.463
0,0.024
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.125
0,0.529
0,1.435
0,2.417
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.945
0,2.525
0,2.062
0,1.56
0,0.941
0,0.385
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.152
0,0.62
0,1.598
0,2.591
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.296
0,2.839
0,2.503
0,1.978
0,1.463
0,0.86
0,0.326
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.208
0,0.766
0,1.75
0,2.734
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.198
0,2.781
0,2.342
0,1.899
0,1.359
0,0.739
0,0.245
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.004
0,0.251
0,0.929
0,1.92
0,2.937
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.148
0,2.77
0,2.275
0,1.828
0,1.271
0,0.645
0,0.17
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.04
0,0.309
0,1.072
0,2.061
0,3.124
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.041
0,2.678
0,2.256
0,1.727
0,1.156
0,0.566
0,0.102
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.081
0,0.366
0,1.252
0,2.218
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.957
0,2.566
0,2.128
0,1.646
0,1.061
0,0.492
0,0.045
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.114
0,0.5
0,1.393
0,2.383
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.986
0,2.507
0,2.085
0,1.565
0,0.972
0,0.402
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.138
0,0.604
0,1.566
0,2.527
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.858
0,2.486
0,2.01
0,1.461
0,0.857
0,0.33
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.193
0,0.739
0,1.719
0,2.7
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.232
0,2.786
0,2.361
0,1.919
0,1.389
0,0.776
0,0.264
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.237
0,0.89
0,1.868
0,2.884
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.195
0,2.746
0,2.283
0,1.859
0,1.292
0,0.675
0,0.19
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.033
0,0.286
0,1.023
0,2.028
0,3.074
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.139
0,2.659
0,2.232
0,1.77
0,1.193
0,0.587
0,0.122
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.064
0,0.356
0,1.201
0,2.164
0,3.298
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.02
0,2.613
0,2.153
0,1.675
0,1.096
0,0.502
0,0.066
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.107
0,0.47
0,1.352
0,2.336
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.994
0,2.525
0,2.132
0,1.6
0,0.993
0,0.428
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.137
0,0.589
0,1.524
0,2.484
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.85
0,2.512
0,2.024
0,1.521
0,0.91
0,0.352
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.191
0,0.691
0,1.669
0,2.636
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.288
0,2.847
0,2.401
0,1.954
0,1.424
0,0.793
0,0.275
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.228
0,0.847
0,1.851
0,2.803
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.215
0,2.731
0,2.339
0,1.881
0,1.308
0,0.69
0,0.21
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.018
0,0.275
0,1.002
0,1.999
0,3.032
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.154
0,2.692
0,2.269
0,1.778
0,1.236
0,0.613
0,0.142
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.052
0,0.331
0,1.164
0,2.144
0,3.258
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.004
0,2.616
0,2.202
0,1.712
0,1.114
0,0.525
0,0.075
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.097
0,0.428
0,1.328
0,2.308
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.961
0,2.566
0,2.123
0,1.609
0,1.027
0,0.442
0,0.018
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.135
0,0.567
0,1.487
0,2.46
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.868
0,2.49
0,2.024
0,1.511
0,0.913
0,0.373
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.16
0,0.658
0,1.64
0,2.604
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.887
0,2.447
0,1.951
0,1.452
0,0.817
0,0.302
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.216
0,0.824
0,1.809
0,2.796
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.25
0,2.759
0,2.319
0,1.874
0,1.343
0,0.734
0,0.217
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.022
0,0.264
0,0.965
0,1.937
0,2.991
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.14
0,2.746
0,2.287
0,1.803
0,1.237
0,0.631
0,0.155
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.052
0,0.314
0,1.122
0,2.104
0,3.169
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.016
0,2.64
0,2.225
0,1.731
0,1.143
0,0.547
0,0.09
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.086
0,0.399
0,1.286
0,2.267
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.966
0,2.578
0,2.156
0,1.629
0,1.048
0,0.467
0,0.037
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.125
0,0.536
0,1.439
0,2.407
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.954
0,2.554
0,2.089
0,1.546
0,0.944
0,0.384
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.156
0,0.625
0,1.588
0,2.564
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.899
0,2.486
0,2.013
0,1.451
0,0.852
0,0.317
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.204
0,0.762
0,1.758
0,2.712
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.198
0,2.841
0,2.364
0,1.922
0,1.375
0,0.752
0,0.243
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.008
0,0.25
0,0.928
0,1.932
0,2.933
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.133
0,2.761
0,2.306
0,1.833
0,1.261
0,0.64
0,0.167
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.035
0,0.295
0,1.079
0,2.062
0,3.125
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.113
0,2.682
0,2.216
0,1.745
0,1.181
0,0.568
0,0.109
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.073
0,0.387
0,1.237
0,2.233
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.027
0,2.617
0,2.181
0,1.662
0,1.079
0,0.483
0,0.049
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.118
0,0.507
0,1.404
0,2.368
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.945
0,2.513
0,2.062
0,1.588
0,0.976
0,0.404
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.15
0,0.617
0,1.555
0,2.527
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.916
0,2.51
0,2.011
0,1.484
0,0.875
0,0.34
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.194
0,0.735
0,1.731
0,2.671
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,2.837
0,2.397
0,1.953
0,1.403
0,0.781
0,0.257
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.005
0,0.242
0,0.878
0,1.869
0,2.838
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.3
0,3.147
0,2.748
0,2.317
0,1.869
0,1.29
0,0.672
0,0.191
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.03
